# u |D(u)|
1.278317394837177101e+00 5.686206926460288171e-05
1.278554909681854923e+00 4.357365622789138084e-05
1.278792424526532745e+00 3.154956687038455525e-05
1.279029939371210567e+00 3.357980726207307037e-05
1.279267454215888389e+00 4.713736510979278123e-05
1.279504969060566211e+00 5.974985289976269707e-05
1.279742483905244033e+00 6.550074883425597617e-05
1.279979998749921632e+00 6.251176784708029619e-05
1.280217513594599454e+00 5.167423612868215252e-05
1.280455028439277276e+00 3.730594897178092669e-05
1.280692543283955098e+00 3.033424305993482755e-05
1.280930058128632920e+00 3.973332248434283934e-05
1.281167572973310742e+00 5.429841612499169062e-05
1.281405087817988564e+00 6.432238299827026332e-05
1.281642602662666386e+00 6.607326213183510729e-05
1.281880117507343986e+00 5.898953238694544239e-05
1.282117632352021808e+00 4.538253436700543823e-05
1.282355147196699630e+00 3.228755597895077587e-05
1.282592662041377451e+00 3.329221360045982848e-05
1.282830176886055273e+00 4.721242646832833151e-05
1.283067691730733095e+00 6.066666132510535982e-05
1.283305206575410917e+00 6.718749337808451393e-05
1.283542721420088517e+00 6.465743839369936816e-05
1.283780236264766339e+00 5.380565160041137456e-05
1.284017751109444161e+00 3.876403778177760158e-05
1.284255265954121983e+00 3.044060847683994521e-05
1.284492780798799805e+00 3.949979248710502145e-05
1.284730295643477627e+00 5.479576943117540986e-05
1.284967810488155449e+00 6.569475615737316461e-05
1.285205325332833270e+00 6.810786810924051584e-05
1.285442840177510870e+00 6.128051003285555883e-05
1.285680355022188692e+00 4.736426505367509628e-05
1.285917869866866514e+00 3.317451158604388400e-05
1.286155384711544336e+00 3.301994605877329661e-05
1.286392899556222158e+00 4.728950258285480318e-05
1.286630414400899980e+00 6.164229004474291995e-05
1.286867929245577802e+00 6.899126731422073027e-05
1.287105444090255402e+00 6.696209304410516276e-05
1.287342958934933224e+00 5.611596690410798871e-05
1.287580473779611046e+00 4.040001348962575024e-05
1.287817988624288867e+00 3.064126655113250510e-05
1.288055503468966689e+00 3.925597333304114170e-05
1.288293018313644511e+00 5.532172706193375799e-05
1.288530533158322333e+00 6.716028148871512312e-05
1.288768048003000155e+00 7.029001056407441542e-05
1.289005562847677755e+00 6.375192683057080744e-05
1.289243077692355577e+00 4.953611004350309274e-05
1.289480592537033399e+00 3.422830705292656713e-05
1.289718107381711221e+00 3.276820672054301563e-05
1.289955622226389043e+00 4.736664860247070269e-05
1.290193137071066865e+00 6.268113916817527999e-05
1.290430651915744686e+00 7.092349578221816147e-05
1.290668166760422286e+00 6.944230807765384549e-05
1.290905681605100108e+00 5.862385237360238899e-05
1.291143196449777930e+00 4.223185440772594869e-05
1.291380711294455752e+00 3.095387408023103268e-05
1.291618226139133574e+00 3.900001948073204957e-05
1.291855740983811396e+00 5.587713825176062610e-05
1.292093255828489218e+00 6.872752498669167304e-05
1.292330770673167040e+00 7.263496613986461319e-05
1.292568285517844640e+00 6.642307357075785462e-05
1.292805800362522461e+00 5.191781885060998985e-05
1.293043315207200283e+00 3.546892264350280411e-05
1.293280830051878105e+00 3.254409864174372487e-05
1.293518344896555927e+00 4.744164113842672744e-05
1.293755859741233749e+00 6.378817898654600934e-05
1.293993374585911571e+00 7.299718260721463369e-05
1.294230889430589171e+00 7.211700158649517764e-05
1.294468404275266993e+00 6.135069424531865005e-05
1.294705919119944815e+00 4.428003784758406496e-05
1.294943433964622637e+00 3.139921534125980667e-05
1.295180948809300459e+00 3.873018144607726256e-05
1.295418463653978280e+00 5.646293501626238902e-05
1.295655978498656102e+00 7.040626075551764521e-05
1.295893493343333924e+00 7.516021007304656942e-05
1.296131008188011524e+00 6.931606927966652888e-05
1.296368523032689346e+00 5.453210074043805133e-05
1.296606037877367168e+00 3.691875534887622157e-05
1.296843552722044990e+00 3.235719085136005415e-05
1.297081067566722812e+00 4.751195503525325244e-05
1.297318582411400634e+00 6.496909307796073824e-05
1.297556097256078456e+00 7.522724935598563794e-05
1.297793612100756055e+00 7.500791140621647010e-05
1.298031126945433877e+00 6.432112796793912509e-05
1.298268641790111699e+00 4.656803735265124415e-05
1.298506156634789521e+00 3.200155773481373750e-05
1.298743671479467343e+00 3.844493148441369048e-05
1.298981186324145165e+00 5.708017936609583094e-05
1.299218701168822987e+00 7.220774764719160182e-05
1.299456216013500809e+00 7.788588473654193981e-05
1.299693730858178409e+00 7.245644070107869683e-05
1.299931245702856231e+00 5.740521570446342943e-05
1.300168760547534053e+00 3.860303235187442398e-05
1.300406275392211874e+00 3.222022955514268272e-05
1.300643790236889696e+00 4.757473829687075111e-05
1.300881305081567518e+00 6.623046145633984961e-05
1.301118819926245340e+00 7.763096385795770855e-05
1.301356334770922940e+00 7.814019705178680108e-05
1.301593849615600762e+00 6.756370910432590686e-05
1.301831364460278584e+00 4.912294942598286173e-05
1.302068879304956406e+00 3.278901352678259995e-05
1.302306394149634228e+00 3.814314653240996199e-05
1.302543908994312050e+00 5.773012646058730006e-05
1.302781423838989872e+00 7.414508185843843291e-05
1.303018938683667693e+00 8.083539287712534452e-05
1.303256453528345293e+00 7.587385448387896838e-05
1.303493968373023115e+00 6.056771987955794666e-05
1.303731483217700937e+00 4.055036412599775562e-05
1.303968998062378759e+00 3.215002083095430040e-05
1.304206512907056581e+00 4.762678549903182079e-05
1.304444027751734403e+00 6.757999712456448757e-05
1.304681542596412225e+00 8.022848638439554654e-05
1.304919057441089825e+00 8.154320401477720105e-05
1.305156572285767647e+00 7.111176392769833886e-05
1.305394087130445469e+00 5.197628800767327780e-05
1.305631601975123290e+00 3.379392373144241794e-05
1.305869116819801112e+00 3.782437427539660696e-05
1.306106631664478934e+00 5.841430984084459776e-05
1.306344146509156756e+00 7.623365037929126205e-05
1.306581661353834578e+00 8.403615549253642860e-05
1.306819176198512178e+00 7.960305010733194266e-05
1.307056691043190000e+00 6.405541356646297241e-05
1.307294205887867822e+00 4.279348238395479719e-05
1.307531720732545644e+00 3.216850471339363827e-05
1.307769235577223466e+00 4.766451091839467834e-05
1.308006750421901287e+00 6.902685478072622110e-05
1.308244265266579109e+00 8.304357259115580233e-05
1.308481780111256709e+00 8.525144323533650949e-05
1.308719294955934531e+00 7.500447733401742099e-05
1.308956809800612353e+00 5.516499899282391838e-05
1.309194324645290175e+00 3.505330304830480515e-05
1.309431839489967997e+00 3.748921984970917710e-05
1.309669354334645819e+00 5.913465764344496379e-05
1.309906869179323641e+00 7.849172018799344748e-05
1.310144384024001463e+00 8.752058941764827695e-05
1.310381898868679063e+00 8.368503986928210660e-05
1.310619413713356884e+00 6.791055774635797453e-05
1.310856928558034706e+00 4.537022053303894106e-05
1.311094443402712528e+00 3.230402766623331225e-05
1.311331958247390350e+00 4.768392311096640053e-05
1.311569473092068172e+00 7.058203802929219513e-05
1.311806987936745994e+00 8.610448746217360023e-05
1.312044502781423594e+00 8.930585895456883501e-05
1.312282017626101416e+00 7.928829782026282629e-05
1.312519532470779238e+00 5.873276654319155120e-05
1.312757047315457060e+00 3.660941568269653089e-05
1.312994562160134882e+00 3.713990842280667543e-05
1.313232077004812703e+00 5.989365269988771947e-05
1.313469591849490525e+00 8.094121244137334067e-05
1.313707106694168347e+00 9.132738206136792314e-05
1.313944621538845947e+00 8.816866854140161403e-05
1.314182136383523769e+00 7.218345129945907639e-05
1.314419651228201591e+00 4.832481307851505914e-05
1.314657166072879413e+00 3.259279839252528493e-05
1.314894680917557235e+00 4.768060433949299038e-05
1.315132195762235057e+00 7.225894329367290724e-05
1.315369710606912879e+00 8.944520752026844735e-05
1.315607225451590478e+00 9.375548820133764545e-05
1.315844740296268300e+00 8.401877159646604942e-05
1.316082255140946122e+00 6.273171223046651861e-05
1.316319769985623944e+00 3.851059018924148157e-05
1.316557284830301766e+00 3.678110398777584094e-05
1.316794799674979588e+00 6.069455601693910673e-05
1.317032314519657410e+00 8.360873220931552136e-05
1.317269829364335232e+00 9.550317323591049038e-05
1.317507344209012832e+00 9.311266384861464158e-05
1.317744859053690654e+00 7.693449864969197820e-05
1.317982373898368476e+00 5.170961840111021563e-05
1.318219888743046297e+00 3.308048192283632874e-05
1.318457403587724119e+00 4.764970049892160191e-05
1.318694918432401941e+00 7.407409584136877268e-05
1.318932433277079763e+00 9.310702193265035884e-05
1.319169948121757363e+00 9.865965956157270796e-05
1.319407462966435185e+00 8.926296548476783156e-05
1.319644977811113007e+00 6.722463014334938483e-05
1.319882492655790829e+00 4.081242372487726272e-05
1.320120007500468651e+00 3.642110130001727968e-05
1.320357522345146473e+00 6.154172290131285224e-05
1.320595037189824295e+00 8.652695685726393272e-05
1.320832552034502116e+00 1.001048032312004270e-04
1.321070066879179716e+00 9.858836678109292296e-05
1.321307581723857538e+00 8.223695431371491474e-05
1.321545096568535360e+00 5.558741258293641783e-05
1.321782611413213182e+00 3.382386146881204142e-05
1.322020126257891004e+00 4.758593119437124505e-05
1.322257641102568826e+00 7.604816089579354271e-05
1.322495155947246648e+00 9.714069501639801185e-05
1.322732670791924248e+00 1.040909462339719560e-04
1.322970185636602070e+00 9.510271029667562831e-05
1.323207700481279891e+00 7.228796533812983406e-05
1.323445215325957713e+00 4.357957371673285062e-05
1.323682730170635535e+00 3.607355768251177487e-05
1.323920245015313357e+00 6.244105732172255778e-05
1.324157759859991179e+00 8.973653606016001596e-05
1.324395274704669001e+00 1.052023613018187583e-04
1.324632789549346601e+00 1.046834184701584281e-04
1.324870304394024423e+00 8.818061634802005209e-05
1.325107819238702245e+00 6.003446855047131850e-05
1.325345334083380067e+00 3.489250052325881639e-05
1.325582848928057889e+00 4.748363619911409388e-05
1.325820363772735710e+00 7.820735537548261374e-05
1.326057878617413532e+00 1.016094319798088394e-04
1.326295393462091132e+00 1.101391918218575894e-04
1.326532908306768954e+00 1.016390063270144675e-04
1.326770423151446776e+00 7.801584014827892682e-05
1.327007937996124598e+00 4.688839226691949024e-05
1.327245452840802420e+00 3.575999602580273663e-05
1.327482967685480242e+00 6.340067653511237866e-05
1.327720482530158064e+00 9.328873553995682829e-05
1.327957997374835886e+00 1.108833860831810389e-04
1.328195512219513486e+00 1.115068171257897875e-04
1.328433027064191307e+00 9.487687319641907905e-05
1.328670541908869129e+00 6.514473851922533232e-05
1.328908056753546951e+00 3.637041233754082642e-05
1.329145571598224773e+00 4.733688533202331844e-05
1.329383086442902595e+00 8.058545546366601125e-05
1.329620601287580417e+00 1.065930165993892088e-04
1.329858116132258017e+00 1.169170908078263926e-04
1.330095630976935839e+00 1.089981056707834593e-04
1.330333145821613661e+00 8.452558490865123874e-05
1.330570660666291483e+00 5.083074249782860120e-05
1.330808175510969305e+00 3.551338242080086764e-05
1.331045690355647126e+00 6.443190291511789703e-05
1.331283205200324948e+00 9.724918422313357771e-05
1.331520720045002770e+00 1.172587572154687344e-04
1.331758234889680370e+00 1.191959758707145860e-04
1.331995749734358192e+00 1.024657181368575186e-04
1.332233264579036014e+00 7.103562154936014382e-05
1.332470779423713836e+00 3.835793342634475500e-05
1.332708294268391658e+00 4.713969753600994063e-05
1.332945809113069480e+00 8.322671015902868884e-05
1.333183323957747302e+00 1.121936952841791769e-04
1.333420838802424901e+00 1.245680692199509286e-04
1.333658353647102723e+00 1.173400635887088001e-04
1.333895868491780545e+00 9.196547202161137722e-05
1.334133383336458367e+00 5.551947383776481652e-05
1.334370898181136189e+00 3.538313659239683393e-05
1.334608413025814011e+00 6.555077792689908045e-05
1.334845927870491833e+00 1.017032968231034346e-04
1.335083442715169655e+00 1.244711255746151811e-04
1.335320957559847255e+00 1.279267668362050981e-04
1.335558472404525077e+00 1.111256855496410936e-04
1.335795987249202899e+00 7.785606138363929563e-05
1.336033502093880720e+00 4.097432355528758804e-05
1.336271016938558542e+00 4.688644586032080912e-05
1.336508531783236364e+00 8.619016802118252476e-05
1.336746046627914186e+00 1.185447267132437897e-04
1.336983561472591786e+00 1.332776488845725164e-04
1.337221076317269608e+00 1.268710091469074598e-04
1.337458591161947430e+00 1.005257489598527723e-04
1.337696106006625252e+00 6.109627170635909823e-05
1.337933620851303074e+00 3.544190843534068645e-05
1.338171135695980896e+00 6.678043337182527710e-05
1.338408650540658718e+00 1.067643067279907404e-04
1.338646165385336539e+00 1.327072508827046411e-04
1.338883680230014139e+00 1.379281325137117530e-04
1.339121195074691961e+00 1.210882302965009618e-04
1.339358709919369783e+00 8.579815435250554316e-05
1.339596224764047605e+00 4.436204639757324931e-05
1.339833739608725427e+00 4.657257817254600705e-05
1.340071254453403249e+00 8.955627168303157565e-05
1.340308769298081071e+00 1.258231111577542841e-04
1.340546284142758671e+00 1.432902276154352536e-04
1.340783798987436493e+00 1.378611636582966046e-04
1.341021313832114314e+00 1.104547340640383787e-04
1.341258828676792136e+00 6.774301230635957694e-05
1.341496343521469958e+00 3.579423429034553008e-05
1.341733858366147780e+00 6.815491620131742146e-05
1.341971373210825602e+00 1.125854868590441487e-04
1.342208888055503424e+00 1.422165255793741523e-04
1.342446402900181024e+00 1.495038772879141295e-04
1.342683917744858846e+00 1.326590467071002693e-04
1.342921432589536668e+00 9.511418391658162824e-05
1.343158947434214490e+00 4.869416412017392454e-05
1.343396462278892312e+00 4.619587311276656229e-05
1.343633977123570133e+00 9.343721097489279543e-05
1.343871491968247955e+00 1.342690777465683637e-04
1.344109006812925555e+00 1.549345341875507924e-04
1.344346521657603377e+00 1.506720030365550807e-04
1.344584036502281199e+00 1.220829012845042782e-04
1.344821551346959021e+00 7.569847646038852396e-05
1.345059066191636843e+00 3.658662963797237384e-05
1.345296581036314665e+00 6.972557111264894049e-05
1.345534095880992487e+00 1.193793188161162852e-04
1.345771610725670309e+00 1.533396154795062857e-04
1.346009125570347909e+00 1.630661082323682585e-04
1.346246640415025730e+00 1.462505614281677131e-04
1.346484155259703552e+00 1.061422908406906978e-04
1.346721670104381374e+00 5.418680472501583045e-05
1.346959184949059196e+00 4.575860156139899927e-05
1.347196699793737018e+00 9.799374071617589048e-05
1.347434214638414840e+00 1.442168902011648065e-04
1.347671729483092440e+00 1.686634611077015493e-04
1.347909244327770262e+00 1.657984572933241256e-04
1.348146759172448084e+00 1.358599760276273463e-04
1.348384274017125906e+00 8.528355539793929874e-05
1.348621788861803727e+00 3.801777746345149961e-05
1.348859303706481549e+00 7.157211877388723544e-05
1.349096818551159371e+00 1.274486433880913966e-04
1.349334333395837193e+00 1.665542724567153020e-04
1.349571848240514793e+00 1.791882711060850566e-04
1.349809363085192615e+00 1.624330552476296809e-04
1.350046877929870437e+00 1.193463364056024769e-04
1.350284392774548259e+00 6.111940414714167851e-05
1.350521907619226081e+00 4.527121368453441638e-05
1.350759422463903903e+00 1.034636043813465868e-04
1.350996937308581725e+00 1.561453999029183734e-04
1.351234452153259324e+00 1.851186892364962847e-04
1.351471966997937146e+00 1.839368033106170770e-04
1.351709481842614968e+00 1.524140038257593653e-04
1.351946996687292790e+00 9.694039880885057115e-05
1.352184511531970612e+00 4.034671935155442106e-05
1.352422026376648434e+00 7.382279280435105747e-05
1.352659541221326256e+00 1.372394251535948571e-04
1.352897056066004078e+00 1.825515900603210057e-04
1.353134570910681678e+00 1.986925646517313923e-04
1.353372085755359500e+00 1.820181205216270931e-04
1.353609600600037322e+00 1.353799651764745838e-04
